geo_code,geo_level,area_type,Sex,edu_level,level_total
284,district,Urban,Male,literate_without_level,249
285,district,Rural,Male,literate_without_level,107
285,district,Urban,Male,literate_without_level,233
286,district,Rural,Male,literate_without_level,707
286,district,Urban,Male,literate_without_level,374
287,district,Rural,Male,literate_without_level,658
287,district,Urban,Male,literate_without_level,95
288,district,Rural,Male,literate_without_level,199
288,district,Urban,Male,literate_without_level,77
16,state,Rural,Male,literate_without_level,56225
16,state,Urban,Male,literate_without_level,18700
289,district,Rural,Male,literate_without_level,18568
289,district,Urban,Male,literate_without_level,11863
290,district,Rural,Male,literate_without_level,10140
290,district,Urban,Male,literate_without_level,3136
291,district,Rural,Male,literate_without_level,13016
291,district,Urban,Male,literate_without_level,920
292,district,Rural,Male,literate_without_level,14501
292,district,Urban,Male,literate_without_level,2781
17,state,Rural,Male,literate_without_level,34681
17,state,Urban,Male,literate_without_level,6428
293,district,Rural,Male,literate_without_level,11441
293,district,Urban,Male,literate_without_level,1277
294,district,Rural,Male,literate_without_level,3682
294,district,Urban,Male,literate_without_level,667
295,district,Rural,Male,literate_without_level,1479
295,district,Urban,Male,literate_without_level,82
296,district,Rural,Male,literate_without_level,6536
296,district,Urban,Male,literate_without_level,366
297,district,Rural,Male,literate_without_level,3202
297,district,Urban,Male,literate_without_level,198
298,district,Rural,Male,literate_without_level,3211
298,district,Urban,Male,literate_without_level,3733
299,district,Rural,Male,literate_without_level,5130
299,district,Urban,Male,literate_without_level,105
18,state,Rural,Male,literate_without_level,440255
18,state,Urban,Male,literate_without_level,67359
300,district,Rural,Male,literate_without_level,19653
300,district,Urban,Male,literate_without_level,422
301,district,Rural,Male,literate_without_level,19898
301,district,Urban,Male,literate_without_level,2808
302,district,Rural,Male,literate_without_level,11948
302,district,Urban,Male,literate_without_level,2472
303,district,Rural,Male,literate_without_level,16206
303,district,Urban,Male,literate_without_level,1818
304,district,Rural,Male,literate_without_level,11966
304,district,Urban,Male,literate_without_level,943
305,district,Rural,Male,literate_without_level,38180
305,district,Urban,Male,literate_without_level,5276
306,district,Rural,Male,literate_without_level,32442
306,district,Urban,Male,literate_without_level,2587
307,district,Rural,Male,literate_without_level,13639
307,district,Urban,Male,literate_without_level,1987
308,district,Rural,Male,literate_without_level,7572
308,district,Urban,Male,literate_without_level,627
309,district,Rural,Male,literate_without_level,12208
309,district,Urban,Male,literate_without_level,3413
310,district,Rural,Male,literate_without_level,15995
310,district,Urban,Male,literate_without_level,3024
311,district,Rural,Male,literate_without_level,18975
311,district,Urban,Male,literate_without_level,1807
312,district,Rural,Male,literate_without_level,25244
312,district,Urban,Male,literate_without_level,3521
313,district,Rural,Male,literate_without_level,19093
313,district,Urban,Male,literate_without_level,2166
314,district,Rural,Male,literate_without_level,11520
314,district,Urban,Male,literate_without_level,1765
315,district,Rural,Male,literate_without_level,1819
315,district,Urban,Male,literate_without_level,671
316,district,Rural,Male,literate_without_level,34777
316,district,Urban,Male,literate_without_level,5284
317,district,Rural,Male,literate_without_level,25688
317,district,Urban,Male,literate_without_level,3728
318,district,Rural,Male,literate_without_level,9312
318,district,Urban,Male,literate_without_level,731
319,district,Rural,Male,literate_without_level,7793
319,district,Urban,Male,literate_without_level,1389
320,district,Rural,Male,literate_without_level,7204
320,district,Urban,Male,literate_without_level,373
321,district,Rural,Male,literate_without_level,22314
321,district,Urban,Male,literate_without_level,2309
322,district,Rural,Male,literate_without_level,3694
322,district,Urban,Male,literate_without_level,15556
323,district,Rural,Male,literate_without_level,11558
323,district,Urban,Male,literate_without_level,927
324,district,Rural,Male,literate_without_level,17480
324,district,Urban,Male,literate_without_level,162
325,district,Rural,Male,literate_without_level,11899
325,district,Urban,Male,literate_without_level,876
326,district,Rural,Male,literate_without_level,12178
326,district,Urban,Male,literate_without_level,717
19,state,Rural,Male,literate_without_level,647306
19,state,Urban,Male,literate_without_level,401660
327,district,Rural,Male,literate_without_level,9823
327,district,Urban,Male,literate_without_level,8249
328,district,Rural,Male,literate_without_level,22414
328,district,Urban,Male,literate_without_level,8704
329,district,Rural,Male,literate_without_level,20031
329,district,Urban,Male,literate_without_level,2396
330,district,Rural,Male,literate_without_level,27533
330,district,Urban,Male,literate_without_level,3222
331,district,Rural,Male,literate_without_level,17547
331,district,Urban,Male,literate_without_level,3016
332,district,Rural,Male,literate_without_level,23934
332,district,Urban,Male,literate_without_level,4278
333,district,Rural,Male,literate_without_level,52884
333,district,Urban,Male,literate_without_level,8767
334,district,Rural,Male,literate_without_level,39878
334,district,Urban,Male,literate_without_level,4132
335,district,Rural,Male,literate_without_level,46084
335,district,Urban,Male,literate_without_level,42754
336,district,Rural,Male,literate_without_level,29920
336,district,Urban,Male,literate_without_level,15189
337,district,Rural,Male,literate_without_level,49813
337,district,Urban,Male,literate_without_level,71027
338,district,Rural,Male,literate_without_level,42561
338,district,Urban,Male,literate_without_level,26221
339,district,Rural,Male,literate_without_level,43837
339,district,Urban,Male,literate_without_level,4537
340,district,Rural,Male,literate_without_level,25500
340,district,Urban,Male,literate_without_level,4420
341,district,Rural,Male,literate_without_level,30132
341,district,Urban,Male,literate_without_level,50719
342,district,Rural,Male,literate_without_level,0
342,district,Urban,Male,literate_without_level,95544
343,district,Rural,Male,literate_without_level,76184
343,district,Urban,Male,literate_without_level,30278
344,district,Rural,Male,literate_without_level,59602
344,district,Urban,Male,literate_without_level,13717
345,district,Rural,Male,literate_without_level,29629
345,district,Urban,Male,literate_without_level,4490
20,state,Rural,Male,literate_without_level,365222
20,state,Urban,Male,literate_without_level,89268
346,district,Rural,Male,literate_without_level,26563
346,district,Urban,Male,literate_without_level,2199
347,district,Rural,Male,literate_without_level,22243
347,district,Urban,Male,literate_without_level,2258
348,district,Rural,Male,literate_without_level,12604
348,district,Urban,Male,literate_without_level,5847
349,district,Rural,Male,literate_without_level,18012
349,district,Urban,Male,literate_without_level,1072
350,district,Rural,Male,literate_without_level,10745
350,district,Urban,Male,literate_without_level,1828
351,district,Rural,Male,literate_without_level,11847
351,district,Urban,Male,literate_without_level,317
352,district,Rural,Male,literate_without_level,8133
352,district,Urban,Male,literate_without_level,1560
353,district,Rural,Male,literate_without_level,5204
353,district,Urban,Male,literate_without_level,281
354,district,Rural,Male,literate_without_level,13123
354,district,Urban,Male,literate_without_level,18784
355,district,Rural,Male,literate_without_level,8225
355,district,Urban,Male,literate_without_level,7155
356,district,Rural,Male,literate_without_level,3753
356,district,Urban,Male,literate_without_level,478
357,district,Rural,Male,literate_without_level,18161
357,district,Urban,Male,literate_without_level,9369
358,district,Rural,Male,literate_without_level,16248
358,district,Urban,Male,literate_without_level,1722
359,district,Rural,Male,literate_without_level,5604
359,district,Urban,Male,literate_without_level,424
360,district,Rural,Male,literate_without_level,33150
360,district,Urban,Male,literate_without_level,4285
361,district,Rural,Male,literate_without_level,4146
361,district,Urban,Male,literate_without_level,3970
362,district,Rural,Male,literate_without_level,15972
362,district,Urban,Male,literate_without_level,620
363,district,Rural,Male,literate_without_level,29014
363,district,Urban,Male,literate_without_level,2734
364,district,Rural,Male,literate_without_level,20805
364,district,Urban,Male,literate_without_level,14208
365,district,Rural,Male,literate_without_level,12626
365,district,Urban,Male,literate_without_level,972
366,district,Rural,Male,literate_without_level,7417
366,district,Urban,Male,literate_without_level,465
367,district,Rural,Male,literate_without_level,29069
367,district,Urban,Male,literate_without_level,1196
368,district,Rural,Male,literate_without_level,24931
368,district,Urban,Male,literate_without_level,5416
369,district,Rural,Male,literate_without_level,7627
369,district,Urban,Male,literate_without_level,2108
21,state,Rural,Male,literate_without_level,364474
21,state,Urban,Male,literate_without_level,74323
370,district,Rural,Male,literate_without_level,13457
370,district,Urban,Male,literate_without_level,1673
371,district,Rural,Male,literate_without_level,4869
371,district,Urban,Male,literate_without_level,4170
372,district,Rural,Male,literate_without_level,6567
372,district,Urban,Male,literate_without_level,3218
373,district,Rural,Male,literate_without_level,1735
373,district,Urban,Male,literate_without_level,175
374,district,Rural,Male,literate_without_level,14543
374,district,Urban,Male,literate_without_level,7583
375,district,Rural,Male,literate_without_level,13928
375,district,Urban,Male,literate_without_level,3455
376,district,Rural,Male,literate_without_level,31086
376,district,Urban,Male,literate_without_level,2657
377,district,Rural,Male,literate_without_level,22327
377,district,Urban,Male,literate_without_level,3552
378,district,Rural,Male,literate_without_level,9289
378,district,Urban,Male,literate_without_level,1601
379,district,Rural,Male,literate_without_level,15563
379,district,Urban,Male,literate_without_level,1312
380,district,Rural,Male,literate_without_level,8549
380,district,Urban,Male,literate_without_level,880
